setup_id,symbol,direction,setup_time,entry_time,entry_price,sl,tp,planned_rr,exit_time,exit_price,exit_reason,pnl_r,rectangle_size_points,rectangle_low,rectangle_high,ai_score
NAS100_2026-02-18T12:30:00_LONG,NAS100,buy,2026-02-18T12:30:00,2026-02-18T13:43:00,24796.96,24765.84,24890.319999999996,3.0,2026-02-18T13:44:00,24765.84,SL_HIT,-1.0,1400.0,24766.34,24780.34,100
NAS100_2026-02-18T17:15:00_LONG,NAS100,buy,2026-02-18T17:15:00,2026-02-18T17:36:00,25003.84,24982.21,25068.730000000003,3.0,2026-02-18T17:40:00,24982.21,SL_HIT,-1.0,1138.0000000001019,24982.71,24994.09,100
NAS100_2026-02-19T05:30:00_SHORT,NAS100,sell,2026-02-19T05:30:00,2026-02-19T05:45:00,24928.33,24946.33,24874.33,3.0,2026-02-19T05:57:00,24946.33,SL_HIT,-1.0,1138.0000000001019,24934.45,24945.83,100
NAS100_2026-02-19T07:15:00_SHORT,NAS100,sell,2026-02-19T07:15:00,2026-02-19T07:32:00,24966.5,24985.0,24911.0,3.0,2026-02-19T07:51:00,24911.0,TP_HIT,3.0,1436.9999999998981,24970.13,24984.5,100
NAS100_2026-02-19T11:00:00_LONG,NAS100,buy,2026-02-19T11:00:00,2026-02-19T11:18:00,24795.63,24745.25,24946.770000000004,3.0,2026-02-19T12:25:00,24745.25,SL_HIT,-1.0,4450.0,24745.75,24790.25,100
NAS100_2026-02-19T11:15:00_SHORT,NAS100,sell,2026-02-19T11:15:00,2026-02-19T11:30:00,24805.75,24828.0,24739.0,3.0,2026-02-19T12:30:00,24739.0,TP_HIT,3.0,1625.0,24811.25,24827.5,100
NAS100_2026-02-19T12:15:00_LONG,NAS100,buy,2026-02-19T12:15:00,2026-02-19T12:33:00,24765.38,24741.5,24837.020000000004,3.0,2026-02-19T13:35:00,24741.5,SL_HIT,-1.0,1950.0,24742.0,24761.5,100
NAS100_2026-02-19T13:30:00_SHORT,NAS100,sell,2026-02-19T13:30:00,2026-02-19T13:45:00,24708.88,24812.63,24397.63,3.0,2026-02-19T13:53:00,24812.63,SL_HIT,-1.0,3550.0,24776.63,24812.13,100
NAS100_2026-02-19T17:15:00_LONG,NAS100,buy,2026-02-19T17:15:00,2026-02-19T17:30:00,24727.75,24680.25,24870.25,3.0,2026-02-20T04:32:00,24870.25,TP_HIT,3.0,3900.0,24680.75,24719.75,100
NAS100_2026-02-19T23:30:00_SHORT,NAS100,sell,2026-02-19T23:30:00,2026-02-20T00:47:00,24831.42,24846.8,24785.279999999995,3.0,2026-02-20T00:56:00,24846.8,SL_HIT,-1.0,1475.0,24831.55,24846.3,100
NAS100_2026-02-20T04:00:00_SHORT,NAS100,sell,2026-02-20T04:00:00,2026-02-20T04:16:00,24840.3,24850.55,24809.55,3.0,2026-02-20T04:21:00,24850.55,SL_HIT,-1.0,913.0000000001019,24840.92,24850.05,100
NAS100_2026-02-20T06:30:00_LONG,NAS100,buy,2026-02-20T06:30:00,2026-02-20T07:54:00,24872.97,24856.97,24920.97,3.0,2026-02-20T09:22:00,24856.97,SL_HIT,-1.0,1362.999999999738,24857.47,24871.1,100
NAS100_2026-02-23T00:45:00_LONG,NAS100,buy,2026-02-23T00:45:00,2026-02-23T01:00:00,24797.71,24775.71,24863.71,3.0,2026-02-23T01:03:00,24775.71,SL_HIT,-1.0,1050.0,24776.21,24786.71,100
NAS100_2026-02-23T03:30:00_LONG,NAS100,buy,2026-02-23T03:30:00,2026-02-23T03:46:00,24768.21,24754.59,24809.069999999996,3.0,2026-02-23T04:19:00,24754.59,SL_HIT,-1.0,1150.0,24755.09,24766.59,100
NAS100_2026-02-23T05:30:00_SHORT,NAS100,sell,2026-02-23T05:30:00,2026-02-23T05:46:00,24797.09,24807.71,24765.230000000003,3.0,2026-02-23T05:54:00,24807.71,SL_HIT,-1.0,661.9999999998981,24800.59,24807.21,100
